#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1548   0.0152778   0.0152778 1.05029e-10
        1549   0.0152778   0.0152778 1.05079e-10
        1550   0.0152778   0.0152778 1.05211e-10
        1551   0.0152778   0.0152778 1.05177e-10
        1552   0.0152778   0.0152778 1.05392e-10
        1553   0.0152778   0.0152778 1.05358e-10
        1554   0.0152778   0.0152778 1.05407e-10
        1555   0.0152778   0.0152778 1.05538e-10
        1556   0.0152778   0.0152778 1.05587e-10
        1557   0.0152778   0.0152778 1.05718e-10
        1558   0.0152778   0.0152778 1.05766e-10
        1559   0.0152778   0.0152778 1.05732e-10
        1560   0.0152778   0.0152778 1.05945e-10
        1561   0.0152778   0.0152778 1.05911e-10
        1562   0.0152778   0.0152778 1.05959e-10
        1563   0.0152778   0.0152778 1.06007e-10
        1564   0.0152778   0.0152778 1.06136e-10
        1565   0.0152778   0.0152778 1.06184e-10
        1566   0.0152778   0.0152778  1.0615e-10
        1567   0.0152778   0.0152778  1.0636e-10
        1568   0.0152778   0.0152778 1.06326e-10
        1569   0.0152778   0.0152778 1.06536e-10
        1570   0.0152778   0.0152778 1.06502e-10
        1571   0.0152778   0.0152778 1.06468e-10
        1572   0.0152778   0.0152778 1.06677e-10
        1573   0.0152778   0.0152778 1.06643e-10
        1574   0.0152778   0.0152778 1.06851e-10
        1575   0.0152778   0.0152778 1.06817e-10
        1576   0.0152778   0.0152778 1.07025e-10
        1577   0.0152778   0.0152778 1.06991e-10
        1578   0.0152778   0.0152778 1.06957e-10
        1579   0.0152778   0.0152778 1.07164e-10
        1580   0.0152778   0.0152778  1.0713e-10
        1581   0.0152778   0.0152778 1.07336e-10
        1582   0.0152778   0.0152778 1.07302e-10
        1583   0.0152778   0.0152778 1.07348e-10
        1584   0.0152778   0.0152778 1.07473e-10
        1585   0.0152778   0.0152778 1.07439e-10
        1586   0.0152778   0.0152778 1.07644e-10
        1587   0.0152778   0.0152778  1.0761e-10
        1588   0.0152778   0.0152778 1.07655e-10
        1589   0.0152778   0.0152778  1.0778e-10
        1590   0.0152778   0.0152778 1.07825e-10
        1591   0.0152778   0.0152778 1.07949e-10
        1592   0.0152778   0.0152778 1.07915e-10
        1593   0.0152778   0.0152778  1.0796e-10
        1594   0.0152778   0.0152778 1.08083e-10
        1595   0.0152778   0.0152778 1.08128e-10
        1596   0.0152778   0.0152778 1.08251e-10
        1597   0.0152778   0.0152778 1.08296e-10
        1598   0.0152778   0.0152778 1.08262e-10
        1599   0.0152778   0.0152778 1.08385e-10
        1600   0.0152778   0.0152778 1.08429e-10
        1601   0.0152778   0.0152778 1.08551e-10
        1602   0.0152778   0.0152778 1.08595e-10
        1603   0.0152778   0.0152778 1.08561e-10
        1604   0.0152778   0.0152778 1.08761e-10
        1605   0.0152778   0.0152778 1.08727e-10
        1606   0.0152778   0.0152778 1.08848e-10
        1607   0.0152778   0.0152778 1.08892e-10
        1608   0.0152778   0.0152778 1.08858e-10
        1609   0.0152778   0.0152778 1.09056e-10
        1610   0.0152778   0.0152778 1.09022e-10
        1611   0.0152778   0.0152778  1.0922e-10
        1612   0.0152778   0.0152778 1.09186e-10
        1613   0.0152778   0.0152778 1.09152e-10
        1614   0.0152778   0.0152778 1.09349e-10
        1615   0.0152778   0.0152778 1.09315e-10
        1616   0.0152778   0.0152778 1.09511e-10
        1617   0.0152778   0.0152778 1.09477e-10
        1618   0.0152778   0.0152778 1.09443e-10
        1619   0.0152778   0.0152778 1.09562e-10
        1620   0.0152778   0.0152778 1.09529e-10
        1621   0.0152778   0.0152778 1.09724e-10
        1622   0.0152778   0.0152778  1.0969e-10
        1623   0.0152778   0.0152778 1.09656e-10
        1624   0.0152778   0.0152778  1.0985e-10
        1625   0.0152778   0.0152778 1.09817e-10
        1626   0.0152778   0.0152778 1.09859e-10
        1627   0.0152778   0.0152778 1.09976e-10
        1628   0.0152778   0.0152778 1.10018e-10
        1629   0.0152778   0.0152778 1.10136e-10
        1630   0.0152778   0.0152778 1.10102e-10
        1631   0.0152778   0.0152778 1.10144e-10
        1632   0.0152778   0.0152778 1.10261e-10
        1633   0.0152778   0.0152778 1.10302e-10
        1634   0.0152778   0.0152778 1.10419e-10
        1635   0.0152778   0.0152778 1.10385e-10
        1636   0.0152778   0.0152778 1.10426e-10
        1637   0.0152778   0.0152778 1.10542e-10
        1638   0.0152778   0.0152778 1.10584e-10
        1639   0.0152778   0.0152778  1.1055e-10
        1640   0.0152778   0.0152778 1.10666e-10
        1641   0.0152778   0.0152778 1.10706e-10
        1642   0.0152778   0.0152778 1.10822e-10
        1643   0.0152778   0.0152778 1.10862e-10
        1644   0.0152778   0.0152778 1.10829e-10
        1645   0.0152778   0.0152778 1.10944e-10
        1646   0.0152778   0.0152778 1.10984e-10
        1647   0.0152778   0.0152778 1.11099e-10
        1648   0.0152778   0.0152778 1.11139e-10
        1649   0.0152778   0.0152778 1.11105e-10
        1650   0.0152778   0.0152778 1.11219e-10
        1651   0.0152778   0.0152778  1.1126e-10
        1652   0.0152778   0.0152778 1.11226e-10
        1653   0.0152778   0.0152778 1.11413e-10
        1654   0.0152778   0.0152778  1.1138e-10
        1655   0.0152778   0.0152778 1.11493e-10
        1656   0.0152778   0.0152778 1.11533e-10
        1657   0.0152778   0.0152778 1.11499e-10
        1658   0.0152778   0.0152778 1.11685e-10
        1659   0.0152778   0.0152778 1.11651e-10
        1660   0.0152778   0.0152778 1.11618e-10
        1661   0.0152778   0.0152778 1.11803e-10
        1662   0.0152778   0.0152778  1.1177e-10
        1663   0.0152778   0.0152778 1.11809e-10
        1664   0.0152778   0.0152778 1.11921e-10
        1665   0.0152778   0.0152778 1.11887e-10
        1666   0.0152778   0.0152778 1.12072e-10
        1667   0.0152778   0.0152778 1.12038e-10
        1668   0.0152778   0.0152778 1.12005e-10
        1669   0.0152778   0.0152778 1.12188e-10
        1670   0.0152778   0.0152778 1.12155e-10
        1671   0.0152778   0.0152778 1.12194e-10
        1672   0.0152778   0.0152778 1.12304e-10
        1673   0.0152778   0.0152778 1.12271e-10
        1674   0.0152778   0.0152778 1.12453e-10
        1675   0.0152778   0.0152778  1.1242e-10
        1676   0.0152778   0.0152778 1.12458e-10
        1677   0.0152778   0.0152778 1.12497e-10
        1678   0.0152778   0.0152778 1.12463e-10
        1679   0.0152778   0.0152778 1.12501e-10
        1680   0.0152778   0.0152778 1.12611e-10
        1681   0.0152778   0.0152778 1.12649e-10
        1682   0.0152778   0.0152778 1.12616e-10
        1683   0.0152778   0.0152778 1.12725e-10
        1684   0.0152778   0.0152778 1.12763e-10
        1685   0.0152778   0.0152778 1.12872e-10
        1686   0.0152778   0.0152778 1.12839e-10
        1687   0.0152778   0.0152778 1.12877e-10
        1688   0.0152778   0.0152778 1.12985e-10
        1689   0.0152778   0.0152778 1.13023e-10
        1690   0.0152778   0.0152778  1.1299e-10
        1691   0.0152778   0.0152778 1.13098e-10
        1692   0.0152778   0.0152778 1.13135e-10
        1693   0.0152778   0.0152778 1.13102e-10
        1694   0.0152778   0.0152778  1.1321e-10
        1695   0.0152778   0.0152778 1.13247e-10
        1696   0.0152778   0.0152778 1.13214e-10
        1697   0.0152778   0.0152778 1.13392e-10
        1698   0.0152778   0.0152778 1.13359e-10
        1699   0.0152778   0.0152778 1.13325e-10
        1700   0.0152778   0.0152778 1.13503e-10
        1701   0.0152778   0.0152778 1.13469e-10
        1702   0.0152778   0.0152778 1.13576e-10
        1703   0.0152778   0.0152778 1.13613e-10
        1704   0.0152778   0.0152778  1.1358e-10
        1705   0.0152778   0.0152778 1.13756e-10
        1706   0.0152778   0.0152778 1.13723e-10
        1707   0.0152778   0.0152778  1.1369e-10
        1708   0.0152778   0.0152778 1.13866e-10
        1709   0.0152778   0.0152778 1.13832e-10
        1710   0.0152778   0.0152778 1.13799e-10
        1711   0.0152778   0.0152778 1.13974e-10
        1712   0.0152778   0.0152778 1.13941e-10
        1713   0.0152778   0.0152778 1.13977e-10
        1714   0.0152778   0.0152778 1.14083e-10
        1715   0.0152778   0.0152778 1.14049e-10
        1716   0.0152778   0.0152778 1.14085e-10
        1717   0.0152778   0.0152778 1.14191e-10
        1718   0.0152778   0.0152778 1.14157e-10
        1719   0.0152778   0.0152778 1.14193e-10
        1720   0.0152778   0.0152778 1.14298e-10
        1721   0.0152778   0.0152778 1.14265e-10
        1722   0.0152778   0.0152778 1.14438e-10
        1723   0.0152778   0.0152778 1.14405e-10
        1724   0.0152778   0.0152778  1.1444e-10
        1725   0.0152778   0.0152778 1.14544e-10
        1726   0.0152778   0.0152778 1.14511e-10
        1727   0.0152778   0.0152778 1.14547e-10
        1728   0.0152778   0.0152778  1.1465e-10
        1729   0.0152778   0.0152778 1.14617e-10
        1730   0.0152778   0.0152778 1.14652e-10
        1731   0.0152778   0.0152778 1.14756e-10
        1732   0.0152778   0.0152778 1.14723e-10
        1733   0.0152778   0.0152778 1.14758e-10
        1734   0.0152778   0.0152778 1.14861e-10
        1735   0.0152778   0.0152778 1.14896e-10
        1736   0.0152778   0.0152778 1.14863e-10
        1737   0.0152778   0.0152778 1.14965e-10
        1738   0.0152778   0.0152778    1.15e-10
        1739   0.0152778   0.0152778 1.14967e-10
        1740   0.0152778   0.0152778 1.15069e-10
        1741   0.0152778   0.0152778 1.15104e-10
        1742   0.0152778   0.0152778 1.15071e-10
        1743   0.0152778   0.0152778 1.15106e-10
        1744   0.0152778   0.0152778  1.1514e-10
        1745   0.0152778   0.0152778 1.15107e-10
        1746   0.0152778   0.0152778 1.15276e-10
        1747   0.0152778   0.0152778 1.15243e-10
        1748   0.0152778   0.0152778  1.1521e-10
        1749   0.0152778   0.0152778 1.15379e-10
        1750   0.0152778   0.0152778 1.15346e-10
        1751   0.0152778   0.0152778 1.15313e-10
        1752   0.0152778   0.0152778 1.15481e-10
        1753   0.0152778   0.0152778 1.15448e-10
        1754   0.0152778   0.0152778 1.15415e-10
        1755   0.0152778   0.0152778 1.15583e-10
        1756   0.0152778   0.0152778  1.1555e-10
        1757   0.0152778   0.0152778 1.15517e-10
        1758   0.0152778   0.0152778 1.15685e-10
        1759   0.0152778   0.0152778 1.15652e-10
        1760   0.0152778   0.0152778 1.15619e-10
        1761   0.0152778   0.0152778 1.15786e-10
        1762   0.0152778   0.0152778 1.15753e-10
        1763   0.0152778   0.0152778  1.1572e-10
        1764   0.0152778   0.0152778 1.15886e-10
        1765   0.0152778   0.0152778 1.15853e-10
        1766   0.0152778   0.0152778 1.15887e-10
        1767   0.0152778   0.0152778 1.15986e-10
        1768   0.0152778   0.0152778 1.15953e-10
        1769   0.0152778   0.0152778 1.15987e-10
        1770   0.0152778   0.0152778 1.16086e-10
        1771   0.0152778   0.0152778 1.16053e-10
        1772   0.0152778   0.0152778 1.16086e-10
        1773   0.0152778   0.0152778 1.16185e-10
        1774   0.0152778   0.0152778 1.16153e-10
        1775   0.0152778   0.0152778 1.16186e-10
        1776   0.0152778   0.0152778 1.16284e-10
        1777   0.0152778   0.0152778 1.16251e-10
        1778   0.0152778   0.0152778 1.16284e-10
        1779   0.0152778   0.0152778 1.16383e-10
        1780   0.0152778   0.0152778  1.1635e-10
        1781   0.0152778   0.0152778 1.16383e-10
        1782   0.0152778   0.0152778 1.16481e-10
        1783   0.0152778   0.0152778 1.16448e-10
        1784   0.0152778   0.0152778 1.16481e-10
        1785   0.0152778   0.0152778 1.16448e-10
        1786   0.0152778   0.0152778 1.16546e-10
        1787   0.0152778   0.0152778 1.16578e-10
        1788   0.0152778   0.0152778 1.16545e-10
        1789   0.0152778   0.0152778 1.16643e-10
        1790   0.0152778   0.0152778 1.16675e-10
        1791   0.0152778   0.0152778 1.16643e-10
        1792   0.0152778   0.0152778  1.1674e-10
        1793   0.0152778   0.0152778 1.16772e-10
        1794   0.0152778   0.0152778 1.16739e-10
        1795   0.0152778   0.0152778 1.16836e-10
        1796   0.0152778   0.0152778 1.16868e-10
        1797   0.0152778   0.0152778 1.16836e-10
        1798   0.0152778   0.0152778 1.16932e-10
        1799   0.0152778   0.0152778 1.16964e-10
        1800   0.0152778   0.0152778 1.16932e-10
        1801   0.0152778   0.0152778 1.17028e-10
        1802   0.0152778   0.0152778  1.1706e-10
        1803   0.0152778   0.0152778 1.17027e-10
        1804   0.0152778   0.0152778 1.17123e-10
        1805   0.0152778   0.0152778 1.17155e-10
        1806   0.0152778   0.0152778 1.17122e-10
        1807   0.0152778   0.0152778  1.1709e-10
        1808   0.0152778   0.0152778 1.17249e-10
        1809   0.0152778   0.0152778 1.17217e-10
        1810   0.0152778   0.0152778 1.17185e-10
        1811   0.0152778   0.0152778  1.1728e-10
        1812   0.0152778   0.0152778 1.17248e-10
        1813   0.0152778   0.0152778 1.17215e-10
        1814   0.0152778   0.0152778 1.17374e-10
        1815   0.0152778   0.0152778 1.17342e-10
        1816   0.0152778   0.0152778 1.17309e-10
        1817   0.0152778   0.0152778 1.17468e-10
        1818   0.0152778   0.0152778 1.17435e-10
        1819   0.0152778   0.0152778 1.17403e-10
        1820   0.0152778   0.0152778 1.17434e-10
        1821   0.0152778   0.0152778 1.17529e-10
        1822   0.0152778   0.0152778 1.17497e-10
        1823   0.0152778   0.0152778 1.17528e-10
        1824   0.0152778   0.0152778 1.17622e-10
        1825   0.0152778   0.0152778  1.1759e-10
        1826   0.0152778   0.0152778  1.1762e-10
        1827   0.0152778   0.0152778 1.17714e-10
        1828   0.0152778   0.0152778 1.17682e-10
        1829   0.0152778   0.0152778 1.17713e-10
        1830   0.0152778   0.0152778 1.17807e-10
        1831   0.0152778   0.0152778 1.17774e-10
        1832   0.0152778   0.0152778 1.17805e-10
        1833   0.0152778   0.0152778 1.17773e-10
        1834   0.0152778   0.0152778 1.17866e-10
        1835   0.0152778   0.0152778 1.17897e-10
        1836   0.0152778   0.0152778 1.17865e-10
        1837   0.0152778   0.0152778 1.17958e-10
        1838   0.0152778   0.0152778 1.17988e-10
        1839   0.0152778   0.0152778 1.17956e-10
        1840   0.0152778   0.0152778 1.18049e-10
        1841   0.0152778   0.0152778 1.18079e-10
        1842   0.0152778   0.0152778 1.18047e-10
        1843   0.0152778   0.0152778 1.18015e-10
        1844   0.0152778   0.0152778 1.18108e-10
        1845   0.0152778   0.0152778 1.18138e-10
        1846   0.0152778   0.0152778 1.18106e-10
        1847   0.0152778   0.0152778 1.18198e-10
        1848   0.0152778   0.0152778 1.18228e-10
        1849   0.0152778   0.0152778 1.18196e-10
        1850   0.0152778   0.0152778 1.18288e-10
        1851   0.0152778   0.0152778 1.18318e-10
        1852   0.0152778   0.0152778 1.18286e-10
        1853   0.0152778   0.0152778 1.18254e-10
        1854   0.0152778   0.0152778 1.18408e-10
        1855   0.0152778   0.0152778 1.18376e-10
        1856   0.0152778   0.0152778 1.18344e-10
        1857   0.0152778   0.0152778 1.18497e-10
        1858   0.0152778   0.0152778 1.18465e-10
        1859   0.0152778   0.0152778 1.18433e-10
        1860   0.0152778   0.0152778 1.18586e-10
        1861   0.0152778   0.0152778 1.18554e-10
        1862   0.0152778   0.0152778 1.18522e-10
        1863   0.0152778   0.0152778  1.1849e-10
        1864   0.0152778   0.0152778 1.18642e-10
        1865   0.0152778   0.0152778 1.18611e-10
        1866   0.0152778   0.0152778 1.18579e-10
        1867   0.0152778   0.0152778 1.18731e-10
        1868   0.0152778   0.0152778 1.18699e-10
        1869   0.0152778   0.0152778 1.18667e-10
        1870   0.0152778   0.0152778 1.18818e-10
        1871   0.0152778   0.0152778 1.18787e-10
        1872   0.0152778   0.0152778 1.18755e-10
        1873   0.0152778   0.0152778 1.18784e-10
        1874   0.0152778   0.0152778 1.18874e-10
        1875   0.0152778   0.0152778 1.18843e-10
        1876   0.0152778   0.0152778 1.18811e-10
        1877   0.0152778   0.0152778 1.18961e-10
        1878   0.0152778   0.0152778  1.1893e-10
        1879   0.0152778   0.0152778 1.18898e-10
        1880   0.0152778   0.0152778 1.18927e-10
        1881   0.0152778   0.0152778 1.19017e-10
        1882   0.0152778   0.0152778 1.18985e-10
